feature_id,type,area,name,parent,spec_section,status,app_author_note,spec_url
html-ls:section:2.7.10,section,common-infrastructure,Structured cloning API,2.7,2.7.10,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. URLs/resources/policies are implemented only through bounded package/host subsets.,https://html.spec.whatwg.org/multipage/structured-data.html#structured-cloning
html-ls:section:3,section,document-dom,"Semantics, structure, and APIs of HTML documents",,3,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#dom
html-ls:section:3.1,section,document-dom,Documents,3,3.1,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#documents
html-ls:section:3.1.1,section,document-dom,The Document object,3.1,3.1.1,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#the-document-object
html-ls:section:3.1.2,webidl-interface-section,document-dom,The DocumentOrShadowRoot interface,3.1,3.1.2,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Document-side helpers exist in a small subset; ShadowRoot behavior is absent.,https://html.spec.whatwg.org/multipage/dom.html#the-documentorshadowroot-interface
html-ls:section:3.1.3,section,document-dom,Ancestor origins,3.1,3.1.3,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#ancestor-origins
html-ls:section:3.1.4,section,document-dom,Resource metadata management,3.1,3.1.4,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#resource-metadata-management
html-ls:section:3.1.5,section,document-dom,Reporting document loading status,3.1,3.1.5,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#reporting-document-loading-status
html-ls:section:3.1.6,section,document-dom,Render-blocking mechanism,3.1,3.1.6,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#render-blocking-mechanism
html-ls:section:3.1.7,section,document-dom,DOM tree accessors,3.1,3.1.7,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#dom-tree-accessors
html-ls:section:3.2,section,document-dom,Elements,3,3.2,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#elements
html-ls:section:3.2.1,section,document-dom,Semantics,3.2,3.2.1,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#semantics-2
html-ls:section:3.2.2,section,document-dom,Elements in the DOM,3.2,3.2.2,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#elements-in-the-dom
html-ls:section:3.2.3,section,document-dom,HTML element constructors,3.2,3.2.3,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#html-element-constructors
html-ls:section:3.2.4,section,document-dom,Element definitions,3.2,3.2.4,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#element-definitions
html-ls:section:3.2.4.1,section,document-dom,Attributes,3.2.4,3.2.4.1,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#attributes
html-ls:section:3.2.5,section,document-dom,Content models,3.2,3.2.5,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#content-models
html-ls:section:3.2.5.1,section,document-dom,"The ""nothing"" content model",3.2.5,3.2.5.1,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#the-nothing-content-model
html-ls:section:3.2.5.2,section,document-dom,Kinds of content,3.2.5,3.2.5.2,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#kinds-of-content
html-ls:section:3.2.5.2.1,section,document-dom,Metadata content,3.2.5.2,3.2.5.2.1,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#metadata-content
html-ls:section:3.2.5.2.2,section,document-dom,Flow content,3.2.5.2,3.2.5.2.2,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#flow-content
html-ls:section:3.2.5.2.3,section,document-dom,Sectioning content,3.2.5.2,3.2.5.2.3,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#sectioning-content
html-ls:section:3.2.5.2.4,section,document-dom,Heading content,3.2.5.2,3.2.5.2.4,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#heading-content
html-ls:section:3.2.5.2.5,section,document-dom,Phrasing content,3.2.5.2,3.2.5.2.5,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#phrasing-content
html-ls:section:3.2.5.2.6,section,document-dom,Embedded content,3.2.5.2,3.2.5.2.6,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#embedded-content-2
html-ls:section:3.2.5.2.7,section,document-dom,Interactive content,3.2.5.2,3.2.5.2.7,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#interactive-content
html-ls:section:3.2.5.2.8,section,document-dom,Palpable content,3.2.5.2,3.2.5.2.8,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#palpable-content
html-ls:section:3.2.5.2.9,section,document-dom,Script-supporting elements,3.2.5.2,3.2.5.2.9,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#script-supporting-elements
html-ls:section:3.2.5.2.10,section,document-dom,select element inner content elements,3.2.5.2,3.2.5.2.10,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Mutable DOM exists, but only a small scripting-facing DOM is exposed.",https://html.spec.whatwg.org/multipage/dom.html#select-element-inner-content-elements
